,Date,Period End,year,month,YMD,"To Musina,Total_3201","To Musina,Light_3201","To Musina,Short HV_3201","To Musina,Medium HV_3201","To Musina,Long HV_3201","To Beit Bridge,Total_3201","To Beit Bridge,Light_3201","To Beit Bridge,Short HV_3201","To Beit Bridge,Medium HV_3201","To Beit Bridge,Long HV_3201","Road,Total_3201","Road,Light_3201","Road,Short HV_3201","Road,Medium HV_3201","Road,Long HV_3201","To Beit Bridge,Total_3202","To Beit Bridge,Light_3202","To Beit Bridge,Short HV_3202","To Beit Bridge,Medium HV_3202","To Beit Bridge,Long HV_3202","To Musina,Total_3202","To Musina,Light_3202","To Musina,Short HV_3202","To Musina,Medium HV_3202","To Musina,Long HV_3202","Road,Total_3202","Road,Light_3202","Road,Short HV_3202","Road,Medium HV_3202","Road,Long HV_3202",_merge,dt
86,2018-01-11,21:00:00,2018,1,2018-01-11,306.0,232.0,11.0,28.0,35.0,431.0,357.0,13.0,15.0,46.0,737.0,589.0,24.0,43.0,81.0,304.0,217.0,18.0,19.0,50.0,430.0,331.0,27.0,19.0,53.0,734.0,548.0,45.0,38.0,103.0,both,2018-01-11
87,2018-01-11,24:00:00,2018,1,2018-01-11,199.0,144.0,9.0,13.0,33.0,397.0,308.0,12.0,33.0,44.0,596.0,452.0,21.0,46.0,77.0,192.0,132.0,14.0,10.0,36.0,391.0,263.0,28.0,43.0,57.0,583.0,395.0,42.0,53.0,93.0,both,2018-01-11
88,2018-01-12,03:00:00,2018,1,2018-01-12,141.0,96.0,1.0,19.0,25.0,219.0,153.0,19.0,18.0,29.0,360.0,249.0,20.0,37.0,54.0,142.0,84.0,7.0,27.0,24.0,217.0,137.0,22.0,26.0,32.0,359.0,221.0,29.0,53.0,56.0,both,2018-01-12
89,2018-01-12,06:00:00,2018,1,2018-01-12,315.0,282.0,5.0,18.0,10.0,410.0,350.0,14.0,12.0,34.0,725.0,632.0,19.0,30.0,44.0,314.0,268.0,7.0,23.0,16.0,407.0,304.0,42.0,19.0,42.0,721.0,572.0,49.0,42.0,58.0,both,2018-01-12
90,2018-01-12,09:00:00,2018,1,2018-01-12,566.0,491.0,18.0,20.0,37.0,579.0,511.0,32.0,13.0,23.0,1145.0,1002.0,50.0,33.0,60.0,577.0,475.0,46.0,11.0,45.0,563.0,458.0,56.0,21.0,28.0,1140.0,933.0,102.0,32.0,73.0,both,2018-01-12
91,2018-01-12,12:00:00,2018,1,2018-01-12,667.0,565.0,35.0,20.0,47.0,685.0,594.0,22.0,12.0,57.0,1352.0,1159.0,57.0,32.0,104.0,678.0,511.0,84.0,13.0,70.0,662.0,526.0,49.0,26.0,61.0,1340.0,1037.0,133.0,39.0,131.0,both,2018-01-12
92,2018-01-12,15:00:00,2018,1,2018-01-12,708.0,594.0,34.0,18.0,62.0,722.0,647.0,13.0,18.0,44.0,1430.0,1241.0,47.0,36.0,106.0,730.0,586.0,62.0,17.0,65.0,713.0,589.0,38.0,23.0,63.0,1443.0,1175.0,100.0,40.0,128.0,both,2018-01-12
93,2018-01-12,18:00:00,2018,1,2018-01-12,569.0,486.0,19.0,17.0,47.0,637.0,561.0,15.0,21.0,40.0,1206.0,1047.0,34.0,38.0,87.0,579.0,467.0,41.0,8.0,63.0,636.0,509.0,56.0,22.0,49.0,1215.0,976.0,97.0,30.0,112.0,both,2018-01-12
94,2018-01-12,21:00:00,2018,1,2018-01-12,364.0,292.0,15.0,24.0,33.0,458.0,376.0,14.0,22.0,46.0,822.0,668.0,29.0,46.0,79.0,365.0,266.0,28.0,21.0,50.0,452.0,340.0,40.0,14.0,58.0,817.0,606.0,68.0,35.0,108.0,both,2018-01-12
95,2018-01-12,24:00:00,2018,1,2018-01-12,206.0,135.0,11.0,17.0,43.0,319.0,247.0,9.0,16.0,47.0,525.0,382.0,20.0,33.0,90.0,197.0,111.0,23.0,17.0,46.0,313.0,217.0,23.0,20.0,53.0,510.0,328.0,46.0,37.0,99.0,both,2018-01-12
96,2018-01-13,03:00:00,2018,1,2018-01-13,165.0,121.0,8.0,23.0,13.0,197.0,153.0,6.0,18.0,20.0,362.0,274.0,14.0,41.0,33.0,163.0,108.0,10.0,30.0,15.0,193.0,137.0,12.0,21.0,23.0,356.0,245.0,22.0,51.0,38.0,both,2018-01-13
97,2018-01-13,06:00:00,2018,1,2018-01-13,357.0,319.0,0.0,16.0,22.0,425.0,354.0,19.0,11.0,41.0,782.0,673.0,19.0,27.0,63.0,365.0,309.0,8.0,21.0,27.0,422.0,326.0,29.0,25.0,42.0,787.0,635.0,37.0,46.0,69.0,both,2018-01-13
98,2018-01-13,09:00:00,2018,1,2018-01-13,368.0,310.0,8.0,16.0,34.0,487.0,429.0,25.0,4.0,29.0,855.0,739.0,33.0,20.0,63.0,578.0,464.0,35.0,25.0,54.0,672.0,530.0,81.0,20.0,41.0,1250.0,994.0,116.0,45.0,95.0,both,2018-01-13
99,2018-01-13,12:00:00,2018,1,2018-01-13,,,,,,,,,,,,,,,,744.0,566.0,68.0,19.0,91.0,731.0,601.0,55.0,26.0,49.0,1475.0,1167.0,123.0,45.0,140.0,both,2018-01-13
100,2018-01-13,15:00:00,2018,1,2018-01-13,796.0,687.0,22.0,18.0,69.0,739.0,657.0,11.0,16.0,55.0,1535.0,1344.0,33.0,34.0,124.0,884.0,704.0,77.0,20.0,83.0,771.0,643.0,39.0,19.0,70.0,1655.0,1347.0,116.0,39.0,153.0,both,2018-01-13
101,2018-01-13,18:00:00,2018,1,2018-01-13,610.0,479.0,26.0,32.0,73.0,525.0,462.0,10.0,12.0,41.0,1135.0,941.0,36.0,44.0,114.0,610.0,458.0,40.0,31.0,81.0,519.0,430.0,28.0,13.0,48.0,1129.0,888.0,68.0,44.0,129.0,both,2018-01-13
102,2018-01-13,21:00:00,2018,1,2018-01-13,331.0,233.0,16.0,29.0,53.0,409.0,350.0,10.0,9.0,40.0,740.0,583.0,26.0,38.0,93.0,333.0,222.0,26.0,25.0,60.0,416.0,330.0,29.0,13.0,44.0,749.0,552.0,55.0,38.0,104.0,both,2018-01-13
103,2018-01-13,24:00:00,2018,1,2018-01-13,201.0,141.0,8.0,26.0,26.0,299.0,247.0,13.0,14.0,25.0,500.0,388.0,21.0,40.0,51.0,198.0,129.0,10.0,24.0,35.0,294.0,227.0,23.0,16.0,28.0,492.0,356.0,33.0,40.0,63.0,both,2018-01-13
104,2018-01-14,03:00:00,2018,1,2018-01-14,162.0,110.0,0.0,24.0,28.0,244.0,195.0,15.0,17.0,17.0,406.0,305.0,15.0,41.0,45.0,161.0,96.0,3.0,34.0,28.0,243.0,179.0,22.0,24.0,18.0,404.0,275.0,25.0,58.0,46.0,both,2018-01-14
105,2018-01-14,06:00:00,2018,1,2018-01-14,262.0,220.0,4.0,19.0,19.0,289.0,238.0,16.0,15.0,20.0,551.0,458.0,20.0,34.0,39.0,268.0,208.0,6.0,26.0,28.0,282.0,208.0,29.0,18.0,27.0,550.0,416.0,35.0,44.0,55.0,both,2018-01-14
106,2018-01-14,09:00:00,2018,1,2018-01-14,406.0,334.0,18.0,19.0,35.0,466.0,413.0,24.0,10.0,19.0,872.0,747.0,42.0,29.0,54.0,410.0,317.0,28.0,14.0,51.0,452.0,360.0,48.0,14.0,30.0,862.0,677.0,76.0,28.0,81.0,both,2018-01-14
107,2018-01-14,12:00:00,2018,1,2018-01-14,453.0,366.0,24.0,25.0,38.0,512.0,432.0,16.0,17.0,47.0,965.0,798.0,40.0,42.0,85.0,462.0,343.0,42.0,17.0,60.0,505.0,394.0,36.0,23.0,52.0,967.0,737.0,78.0,40.0,112.0,both,2018-01-14
108,2018-01-14,15:00:00,2018,1,2018-01-14,444.0,348.0,18.0,23.0,55.0,496.0,422.0,12.0,16.0,46.0,940.0,770.0,30.0,39.0,101.0,447.0,335.0,31.0,9.0,72.0,481.0,382.0,32.0,14.0,53.0,928.0,717.0,63.0,23.0,125.0,both,2018-01-14
109,2018-01-14,18:00:00,2018,1,2018-01-14,306.0,222.0,18.0,14.0,52.0,410.0,332.0,14.0,17.0,47.0,716.0,554.0,32.0,31.0,99.0,299.0,212.0,22.0,6.0,59.0,404.0,302.0,32.0,17.0,53.0,703.0,514.0,54.0,23.0,112.0,both,2018-01-14
110,2018-01-14,21:00:00,2018,1,2018-01-14,295.0,199.0,25.0,17.0,54.0,415.0,342.0,11.0,17.0,45.0,710.0,541.0,36.0,34.0,99.0,288.0,172.0,25.0,15.0,76.0,411.0,311.0,30.0,16.0,54.0,699.0,483.0,55.0,31.0,130.0,both,2018-01-14
111,2018-01-14,24:00:00,2018,1,2018-01-14,222.0,152.0,10.0,17.0,43.0,326.0,247.0,6.0,20.0,53.0,548.0,399.0,16.0,37.0,96.0,221.0,130.0,16.0,30.0,45.0,323.0,226.0,19.0,20.0,58.0,544.0,356.0,35.0,50.0,103.0,both,2018-01-14
112,2018-01-15,03:00:00,2018,1,2018-01-15,100.0,68.0,3.0,14.0,15.0,182.0,136.0,8.0,15.0,23.0,282.0,204.0,11.0,29.0,38.0,99.0,56.0,5.0,21.0,17.0,180.0,124.0,11.0,19.0,26.0,279.0,180.0,16.0,40.0,43.0,both,2018-01-15
113,2018-01-15,06:00:00,2018,1,2018-01-15,295.0,267.0,5.0,12.0,11.0,383.0,330.0,13.0,13.0,27.0,678.0,597.0,18.0,25.0,38.0,294.0,260.0,5.0,14.0,15.0,372.0,285.0,37.0,19.0,31.0,666.0,545.0,42.0,33.0,46.0,both,2018-01-15
114,2018-01-15,09:00:00,2018,1,2018-01-15,535.0,475.0,21.0,9.0,30.0,611.0,549.0,24.0,12.0,26.0,1146.0,1024.0,45.0,21.0,56.0,558.0,465.0,42.0,10.0,41.0,595.0,488.0,62.0,14.0,31.0,1153.0,953.0,104.0,24.0,72.0,both,2018-01-15
115,2018-01-15,12:00:00,2018,1,2018-01-15,627.0,546.0,36.0,13.0,32.0,642.0,563.0,28.0,17.0,34.0,1269.0,1109.0,64.0,30.0,66.0,629.0,507.0,80.0,8.0,34.0,630.0,499.0,63.0,28.0,40.0,1259.0,1006.0,143.0,36.0,74.0,both,2018-01-15
116,2018-01-15,15:00:00,2018,1,2018-01-15,611.0,548.0,27.0,10.0,26.0,604.0,532.0,13.0,12.0,47.0,1215.0,1080.0,40.0,22.0,73.0,630.0,525.0,64.0,11.0,30.0,592.0,471.0,38.0,29.0,54.0,1222.0,996.0,102.0,40.0,84.0,both,2018-01-15
117,2018-01-15,18:00:00,2018,1,2018-01-15,528.0,450.0,37.0,14.0,27.0,604.0,536.0,14.0,10.0,44.0,1132.0,986.0,51.0,24.0,71.0,523.0,427.0,43.0,12.0,41.0,606.0,502.0,41.0,7.0,56.0,1129.0,929.0,84.0,19.0,97.0,both,2018-01-15
118,2018-01-15,21:00:00,2018,1,2018-01-15,353.0,292.0,12.0,16.0,33.0,351.0,291.0,9.0,19.0,32.0,704.0,583.0,21.0,35.0,65.0,357.0,265.0,33.0,23.0,36.0,356.0,278.0,19.0,13.0,46.0,713.0,543.0,52.0,36.0,82.0,both,2018-01-15
119,2018-01-15,24:00:00,2018,1,2018-01-15,170.0,128.0,10.0,4.0,28.0,251.0,182.0,12.0,27.0,30.0,421.0,310.0,22.0,31.0,58.0,167.0,120.0,15.0,7.0,25.0,250.0,172.0,18.0,22.0,38.0,417.0,292.0,33.0,29.0,63.0,both,2018-01-15
120,2018-01-16,03:00:00,2018,1,2018-01-16,120.0,83.0,2.0,15.0,20.0,199.0,151.0,7.0,15.0,26.0,319.0,234.0,9.0,30.0,46.0,115.0,68.0,3.0,22.0,22.0,193.0,133.0,13.0,18.0,29.0,308.0,201.0,16.0,40.0,51.0,both,2018-01-16
121,2018-01-16,06:00:00,2018,1,2018-01-16,292.0,253.0,3.0,17.0,19.0,370.0,308.0,21.0,6.0,35.0,662.0,561.0,24.0,23.0,54.0,301.0,250.0,10.0,18.0,23.0,352.0,263.0,32.0,19.0,38.0,653.0,513.0,42.0,37.0,61.0,both,2018-01-16
122,2018-01-16,09:00:00,2018,1,2018-01-16,503.0,453.0,9.0,16.0,25.0,633.0,554.0,29.0,13.0,37.0,1136.0,1007.0,38.0,29.0,62.0,369.0,307.0,24.0,14.0,24.0,406.0,311.0,43.0,18.0,34.0,775.0,618.0,67.0,32.0,58.0,both,2018-01-16
123,2018-01-16,12:00:00,2018,1,2018-01-16,670.0,581.0,37.0,15.0,37.0,620.0,546.0,27.0,13.0,34.0,1290.0,1127.0,64.0,28.0,71.0,,,,,,,,,,,,,,,,both,2018-01-16
124,2018-01-16,15:00:00,2018,1,2018-01-16,645.0,568.0,25.0,9.0,43.0,589.0,523.0,14.0,10.0,42.0,1234.0,1091.0,39.0,19.0,85.0,,,,,,,,,,,,,,,,both,2018-01-16
125,2018-01-16,18:00:00,2018,1,2018-01-16,518.0,441.0,18.0,9.0,50.0,599.0,487.0,18.0,36.0,58.0,1117.0,928.0,36.0,45.0,108.0,,,,,,,,,,,,,,,,both,2018-01-16
126,2018-01-16,21:00:00,2018,1,2018-01-16,344.0,269.0,24.0,12.0,39.0,334.0,264.0,12.0,13.0,45.0,678.0,533.0,36.0,25.0,84.0,,,,,,,,,,,,,,,,both,2018-01-16
127,2018-01-16,24:00:00,2018,1,2018-01-16,175.0,121.0,9.0,13.0,32.0,208.0,138.0,7.0,14.0,49.0,383.0,259.0,16.0,27.0,81.0,,,,,,,,,,,,,,,,both,2018-01-16
128,2018-01-17,03:00:00,2018,1,2018-01-17,127.0,84.0,3.0,17.0,23.0,124.0,77.0,6.0,12.0,29.0,251.0,161.0,9.0,29.0,52.0,,,,,,,,,,,,,,,,both,2018-01-17
129,2018-01-17,06:00:00,2018,1,2018-01-17,279.0,240.0,7.0,10.0,22.0,348.0,287.0,23.0,16.0,22.0,627.0,527.0,30.0,26.0,44.0,,,,,,,,,,,,,,,,both,2018-01-17
130,2018-01-17,09:00:00,2018,1,2018-01-17,530.0,439.0,30.0,31.0,30.0,553.0,488.0,37.0,14.0,14.0,1083.0,927.0,67.0,45.0,44.0,,,,,,,,,,,,,,,,both,2018-01-17
131,2018-01-17,12:00:00,2018,1,2018-01-17,608.0,501.0,32.0,26.0,49.0,619.0,515.0,28.0,22.0,54.0,1227.0,1016.0,60.0,48.0,103.0,,,,,,,,,,,,,,,,both,2018-01-17
132,2018-01-17,15:00:00,2018,1,2018-01-17,698.0,576.0,34.0,24.0,64.0,653.0,569.0,17.0,14.0,53.0,1351.0,1145.0,51.0,38.0,117.0,,,,,,,,,,,,,,,,both,2018-01-17
133,2018-01-17,18:00:00,2018,1,2018-01-17,576.0,464.0,25.0,26.0,61.0,556.0,488.0,21.0,14.0,33.0,1132.0,952.0,46.0,40.0,94.0,,,,,,,,,,,,,,,,both,2018-01-17
134,2018-01-17,21:00:00,2018,1,2018-01-17,311.0,239.0,20.0,17.0,35.0,356.0,254.0,15.0,27.0,60.0,667.0,493.0,35.0,44.0,95.0,,,,,,,,,,,,,,,,both,2018-01-17
135,2018-01-17,24:00:00,2018,1,2018-01-17,162.0,105.0,8.0,15.0,34.0,219.0,156.0,11.0,16.0,36.0,381.0,261.0,19.0,31.0,70.0,,,,,,,,,,,,,,,,both,2018-01-17
136,2018-01-18,03:00:00,2018,1,2018-01-18,109.0,74.0,2.0,10.0,23.0,151.0,106.0,6.0,19.0,20.0,260.0,180.0,8.0,29.0,43.0,,,,,,,,,,,,,,,,both,2018-01-18
137,2018-01-18,06:00:00,2018,1,2018-01-18,274.0,212.0,11.0,18.0,33.0,303.0,250.0,14.0,6.0,33.0,577.0,462.0,25.0,24.0,66.0,,,,,,,,,,,,,,,,both,2018-01-18
138,2018-01-18,09:00:00,2018,1,2018-01-18,532.0,456.0,26.0,11.0,39.0,508.0,461.0,23.0,6.0,18.0,1040.0,917.0,49.0,17.0,57.0,,,,,,,,,,,,,,,,both,2018-01-18
139,2018-01-18,12:00:00,2018,1,2018-01-18,647.0,526.0,46.0,18.0,57.0,608.0,521.0,25.0,15.0,47.0,1255.0,1047.0,71.0,33.0,104.0,,,,,,,,,,,,,,,,both,2018-01-18
140,2018-01-18,15:00:00,2018,1,2018-01-18,612.0,497.0,22.0,19.0,74.0,608.0,530.0,18.0,20.0,40.0,1220.0,1027.0,40.0,39.0,114.0,401.0,321.0,1.0,11.0,68.0,341.0,292.0,0.0,24.0,25.0,742.0,613.0,1.0,35.0,93.0,both,2018-01-18
141,2018-01-18,18:00:00,2018,1,2018-01-18,590.0,461.0,31.0,18.0,80.0,602.0,497.0,21.0,28.0,56.0,1192.0,958.0,52.0,46.0,136.0,575.0,479.0,0.0,13.0,83.0,595.0,479.0,23.0,28.0,65.0,1170.0,958.0,23.0,41.0,148.0,both,2018-01-18
142,2018-01-18,21:00:00,2018,1,2018-01-18,342.0,260.0,21.0,16.0,45.0,385.0,295.0,12.0,18.0,60.0,727.0,555.0,33.0,34.0,105.0,331.0,266.0,1.0,10.0,54.0,387.0,278.0,23.0,29.0,57.0,718.0,544.0,24.0,39.0,111.0,both,2018-01-18
143,2018-01-18,24:00:00,2018,1,2018-01-18,191.0,141.0,6.0,10.0,34.0,259.0,177.0,14.0,25.0,43.0,450.0,318.0,20.0,35.0,77.0,187.0,145.0,0.0,10.0,32.0,271.0,167.0,15.0,26.0,63.0,458.0,312.0,15.0,36.0,95.0,both,2018-01-18
144,2018-01-19,03:00:00,2018,1,2018-01-19,110.0,73.0,2.0,12.0,23.0,112.0,84.0,5.0,9.0,14.0,222.0,157.0,7.0,21.0,37.0,112.0,69.0,0.0,20.0,23.0,113.0,74.0,8.0,13.0,18.0,225.0,143.0,8.0,33.0,41.0,both,2018-01-19
145,2018-01-19,06:00:00,2018,1,2018-01-19,279.0,231.0,8.0,23.0,17.0,299.0,240.0,16.0,7.0,36.0,578.0,471.0,24.0,30.0,53.0,282.0,229.0,3.0,25.0,25.0,293.0,208.0,35.0,15.0,35.0,575.0,437.0,38.0,40.0,60.0,both,2018-01-19
146,2018-01-19,09:00:00,2018,1,2018-01-19,503.0,426.0,10.0,17.0,50.0,515.0,454.0,28.0,13.0,20.0,1018.0,880.0,38.0,30.0,70.0,177.0,151.0,6.0,3.0,17.0,231.0,179.0,27.0,8.0,17.0,408.0,330.0,33.0,11.0,34.0,both,2018-01-19
147,2018-01-19,12:00:00,2018,1,2018-01-19,634.0,506.0,39.0,25.0,64.0,595.0,512.0,18.0,23.0,42.0,1229.0,1018.0,57.0,48.0,106.0,647.0,482.0,67.0,17.0,81.0,585.0,462.0,50.0,18.0,55.0,1232.0,944.0,117.0,35.0,136.0,both,2018-01-19
148,2018-01-19,15:00:00,2018,1,2018-01-19,656.0,532.0,38.0,28.0,58.0,633.0,562.0,18.0,13.0,40.0,1289.0,1094.0,56.0,41.0,98.0,663.0,513.0,52.0,18.0,80.0,612.0,506.0,45.0,17.0,44.0,1275.0,1019.0,97.0,35.0,124.0,both,2018-01-19
149,2018-01-19,18:00:00,2018,1,2018-01-19,621.0,497.0,43.0,21.0,60.0,611.0,511.0,20.0,23.0,57.0,1232.0,1008.0,63.0,44.0,117.0,609.0,471.0,50.0,17.0,71.0,600.0,462.0,41.0,26.0,71.0,1209.0,933.0,91.0,43.0,142.0,both,2018-01-19
150,2018-01-19,21:00:00,2018,1,2018-01-19,401.0,306.0,19.0,20.0,56.0,401.0,335.0,4.0,14.0,48.0,802.0,641.0,23.0,34.0,104.0,406.0,288.0,29.0,15.0,74.0,392.0,299.0,24.0,16.0,53.0,798.0,587.0,53.0,31.0,127.0,both,2018-01-19
151,2018-01-19,24:00:00,2018,1,2018-01-19,176.0,111.0,9.0,16.0,40.0,209.0,136.0,7.0,19.0,47.0,385.0,247.0,16.0,35.0,87.0,165.0,105.0,10.0,12.0,38.0,216.0,121.0,19.0,15.0,61.0,381.0,226.0,29.0,27.0,99.0,both,2018-01-19
152,2018-01-20,03:00:00,2018,1,2018-01-20,147.0,105.0,4.0,18.0,20.0,126.0,88.0,1.0,8.0,29.0,273.0,193.0,5.0,26.0,49.0,150.0,98.0,4.0,24.0,24.0,127.0,82.0,5.0,9.0,31.0,277.0,180.0,9.0,33.0,55.0,both,2018-01-20
153,2018-01-20,06:00:00,2018,1,2018-01-20,332.0,268.0,6.0,28.0,30.0,349.0,281.0,20.0,17.0,31.0,681.0,549.0,26.0,45.0,61.0,342.0,265.0,8.0,26.0,43.0,332.0,236.0,34.0,19.0,43.0,674.0,501.0,42.0,45.0,86.0,both,2018-01-20
154,2018-01-20,09:00:00,2018,1,2018-01-20,500.0,432.0,16.0,12.0,40.0,624.0,541.0,29.0,14.0,40.0,1124.0,973.0,45.0,26.0,80.0,526.0,436.0,22.0,14.0,54.0,615.0,479.0,64.0,19.0,53.0,1141.0,915.0,86.0,33.0,107.0,both,2018-01-20
155,2018-01-20,12:00:00,2018,1,2018-01-20,689.0,570.0,22.0,35.0,62.0,669.0,571.0,18.0,14.0,66.0,1358.0,1141.0,40.0,49.0,128.0,701.0,560.0,49.0,28.0,64.0,656.0,518.0,42.0,20.0,76.0,1357.0,1078.0,91.0,48.0,140.0,both,2018-01-20
156,2018-01-20,15:00:00,2018,1,2018-01-20,770.0,654.0,41.0,23.0,52.0,643.0,571.0,14.0,12.0,46.0,1413.0,1225.0,55.0,35.0,98.0,786.0,643.0,56.0,23.0,64.0,629.0,524.0,29.0,21.0,55.0,1415.0,1167.0,85.0,44.0,119.0,both,2018-01-20
157,2018-01-20,18:00:00,2018,1,2018-01-20,641.0,516.0,31.0,20.0,74.0,471.0,390.0,11.0,22.0,48.0,1112.0,906.0,42.0,42.0,122.0,643.0,499.0,41.0,24.0,79.0,466.0,366.0,22.0,17.0,61.0,1109.0,865.0,63.0,41.0,140.0,both,2018-01-20
158,2018-01-20,21:00:00,2018,1,2018-01-20,341.0,249.0,25.0,25.0,42.0,331.0,268.0,10.0,19.0,34.0,672.0,517.0,35.0,44.0,76.0,350.0,250.0,19.0,25.0,56.0,327.0,252.0,20.0,15.0,40.0,677.0,502.0,39.0,40.0,96.0,both,2018-01-20
159,2018-01-20,24:00:00,2018,1,2018-01-20,207.0,134.0,10.0,25.0,38.0,244.0,171.0,11.0,16.0,46.0,451.0,305.0,21.0,41.0,84.0,201.0,121.0,12.0,20.0,48.0,245.0,158.0,23.0,9.0,55.0,446.0,279.0,35.0,29.0,103.0,both,2018-01-20
160,2018-01-21,03:00:00,2018,1,2018-01-21,126.0,77.0,4.0,17.0,28.0,119.0,82.0,1.0,15.0,21.0,245.0,159.0,5.0,32.0,49.0,125.0,67.0,2.0,25.0,31.0,117.0,75.0,3.0,16.0,23.0,242.0,142.0,5.0,41.0,54.0,both,2018-01-21
161,2018-01-21,06:00:00,2018,1,2018-01-21,209.0,171.0,4.0,14.0,20.0,186.0,137.0,6.0,6.0,37.0,395.0,308.0,10.0,20.0,57.0,214.0,169.0,3.0,17.0,25.0,181.0,131.0,9.0,5.0,36.0,395.0,300.0,12.0,22.0,61.0,both,2018-01-21
162,2018-01-21,09:00:00,2018,1,2018-01-21,338.0,273.0,18.0,13.0,34.0,361.0,314.0,18.0,9.0,20.0,699.0,587.0,36.0,22.0,54.0,351.0,274.0,21.0,9.0,47.0,374.0,298.0,35.0,13.0,28.0,725.0,572.0,56.0,22.0,75.0,both,2018-01-21
163,2018-01-21,12:00:00,2018,1,2018-01-21,435.0,351.0,21.0,21.0,42.0,478.0,397.0,17.0,14.0,50.0,913.0,748.0,38.0,35.0,92.0,446.0,347.0,29.0,9.0,61.0,479.0,375.0,34.0,13.0,57.0,925.0,722.0,63.0,22.0,118.0,both,2018-01-21
164,2018-01-21,15:00:00,2018,1,2018-01-21,399.0,294.0,21.0,15.0,69.0,413.0,319.0,12.0,12.0,70.0,812.0,613.0,33.0,27.0,139.0,401.0,296.0,22.0,15.0,68.0,408.0,293.0,23.0,12.0,80.0,809.0,589.0,45.0,27.0,148.0,both,2018-01-21
165,2018-01-21,18:00:00,2018,1,2018-01-21,367.0,275.0,29.0,12.0,51.0,322.0,268.0,7.0,8.0,39.0,689.0,543.0,36.0,20.0,90.0,357.0,262.0,16.0,13.0,66.0,316.0,248.0,15.0,9.0,44.0,673.0,510.0,31.0,22.0,110.0,both,2018-01-21
166,2018-01-21,21:00:00,2018,1,2018-01-21,259.0,187.0,10.0,18.0,44.0,334.0,244.0,14.0,25.0,51.0,593.0,431.0,24.0,43.0,95.0,266.0,184.0,13.0,23.0,46.0,336.0,232.0,27.0,19.0,58.0,602.0,416.0,40.0,42.0,104.0,both,2018-01-21
167,2018-01-21,24:00:00,2018,1,2018-01-21,172.0,124.0,7.0,15.0,26.0,257.0,181.0,6.0,23.0,47.0,429.0,305.0,13.0,38.0,73.0,174.0,110.0,8.0,25.0,31.0,257.0,171.0,7.0,20.0,59.0,431.0,281.0,15.0,45.0,90.0,both,2018-01-21
168,2018-01-22,03:00:00,2018,1,2018-01-22,102.0,77.0,2.0,8.0,15.0,153.0,113.0,4.0,11.0,25.0,255.0,190.0,6.0,19.0,40.0,98.0,65.0,3.0,13.0,17.0,151.0,105.0,6.0,11.0,29.0,249.0,170.0,9.0,24.0,46.0,both,2018-01-22
169,2018-01-22,06:00:00,2018,1,2018-01-22,293.0,258.0,6.0,13.0,16.0,338.0,287.0,16.0,6.0,29.0,631.0,545.0,22.0,19.0,45.0,289.0,247.0,5.0,16.0,21.0,330.0,251.0,38.0,9.0,32.0,619.0,498.0,43.0,25.0,53.0,both,2018-01-22
170,2018-01-22,09:00:00,2018,1,2018-01-22,526.0,459.0,26.0,8.0,33.0,563.0,508.0,22.0,8.0,25.0,1089.0,967.0,48.0,16.0,58.0,546.0,464.0,32.0,5.0,45.0,549.0,460.0,40.0,20.0,29.0,1095.0,924.0,72.0,25.0,74.0,both,2018-01-22
171,2018-01-22,12:00:00,2018,1,2018-01-22,590.0,517.0,29.0,12.0,32.0,549.0,487.0,15.0,12.0,35.0,1139.0,1004.0,44.0,24.0,67.0,608.0,498.0,60.0,8.0,42.0,537.0,432.0,46.0,17.0,42.0,1145.0,930.0,106.0,25.0,84.0,both,2018-01-22
172,2018-01-22,15:00:00,2018,1,2018-01-22,624.0,535.0,31.0,10.0,48.0,557.0,500.0,20.0,5.0,32.0,1181.0,1035.0,51.0,15.0,80.0,642.0,513.0,62.0,11.0,56.0,543.0,453.0,35.0,18.0,37.0,1185.0,966.0,97.0,29.0,93.0,both,2018-01-22
173,2018-01-22,18:00:00,2018,1,2018-01-22,503.0,428.0,29.0,12.0,34.0,565.0,487.0,18.0,16.0,44.0,1068.0,915.0,47.0,28.0,78.0,505.0,420.0,32.0,12.0,41.0,557.0,443.0,44.0,20.0,50.0,1062.0,863.0,76.0,32.0,91.0,both,2018-01-22
174,2018-01-22,21:00:00,2018,1,2018-01-22,313.0,256.0,15.0,15.0,27.0,299.0,231.0,7.0,24.0,37.0,612.0,487.0,22.0,39.0,64.0,315.0,237.0,23.0,20.0,35.0,309.0,223.0,21.0,11.0,54.0,624.0,460.0,44.0,31.0,89.0,both,2018-01-22
175,2018-01-22,24:00:00,2018,1,2018-01-22,169.0,121.0,5.0,10.0,33.0,232.0,158.0,4.0,28.0,42.0,401.0,279.0,9.0,38.0,75.0,161.0,109.0,11.0,9.0,32.0,230.0,146.0,14.0,14.0,56.0,391.0,255.0,25.0,23.0,88.0,both,2018-01-22
176,2018-01-23,03:00:00,2018,1,2018-01-23,105.0,66.0,3.0,14.0,22.0,116.0,72.0,2.0,13.0,29.0,221.0,138.0,5.0,27.0,51.0,101.0,60.0,5.0,14.0,22.0,115.0,66.0,5.0,14.0,30.0,216.0,126.0,10.0,28.0,52.0,both,2018-01-23
